sample_stamp_sec,sample_stamp_nanosec,actual_pos_stamp_sec,actual_pos_stamp_nanosec,actual_pos_x,actual_pos_y,actual_pos_z,target_pos_stamp_sec,target_pos_stamp_nanosec,target_pos_x,target_pos_y,target_pos_z,distance,distance_sum,hdg,hdg_target,hdg_distance,hdg_distance_total
1789313433,195778957,1789313433,130424213,80.29547119140625,81.23988342285156,135.2188720703125,1789313433,193594818,77.78667604201712,82.85889311221116,133.7518751543947,3.326759,3551.663769,97.38286587953539,33.82680130004883,63.55606457948656,27221.540096426546
1789313433,695772443,1789313433,631580987,79.80968475341797,81.55013275146484,134.8457489013672,1789313433,693720793,77.18830427503133,83.24024265634321,133.28215371321505,3.488974,3555.152743,97.58408752135219,32.06044006347656,65.52364745787563,27287.06374388442
1789313434,195784296,1789313434,132919343,79.20936584472656,81.93073272705078,134.43313598632812,1789313434,193672778,76.58486959333916,83.62195664918576,132.76548715568848,3.539671,3558.692414,97.6511727856064,30.38728904724121,67.2638837383652,27354.327627622784
1789313434,695799824,1789313434,635271199,78.56484985351562,82.34101867675781,134.01443481445312,1789313434,692115998,75.97812276079213,84.00298745623037,132.20335647936307,3.568375,3562.260789,97.67073103229474,28.811511993408203,68.85921903888652,27423.186846661672
1789313435,195777162,1789313435,130542680,77.9122085571289,82.75782012939453,133.5757293701172,1789313435,193589792,75.36259563524041,84.38680271913913,131.5903158888008,3.618836,3565.879625,97.67634544779249,27.31911849975586,70.35722694803661,27493.544073609708
1789313435,695774406,1789313435,636004900,77.26372528076172,83.17357635498047,133.09957885742188,1789313435,693585645,74.74388518700636,84.76994632482389,130.93160320062117,3.687561,3569.567187,97.67781052336944,25.923776626586914,71.75403389678252,27565.29810750649
1789313436,195901294,1789313436,131001134,76.62327575683594,83.58363342285156,132.57713317871094,1789313436,193840616,74.11992467591023,85.1537543491716,130.2250771190048,3.776799,3573.343986,97.67659218837625,24.61993408203125,73.056658106345,27638.354765612836
1789313436,695773690,1789313436,632779871,75.98883056640625,83.98664093017578,132.004638671875,1789313436,693620929,73.49174509137049,85.53764099482649,129.47188452486753,3.880191,3577.224177,97.6759211222903,23.409053802490234,74.26686731980007,27712.621632932634
1789313437,195810140,1789313437,133370169,75.35889434814453,84.38304138183594,131.38497924804688,1789313437,192506255,72.85994732832407,85.9212960079992,128.6729151239912,3.995780,3581.219957,97.67622250438741,22.291141510009766,75.38508099437763,27788.00671392701
1789313437,695791034,1789313437,631768237,74.72689819335938,84.77749633789062,130.7158660888672,1789313437,693606413,72.22066482076238,86.3071047237025,127.82315836589228,4.121731,3585.341688,97.67532177319063,21.25889778137207,76.41642399181853,27864.423137918828
1789313438,195768136,1789313438,133260140,74.09770202636719,85.16748046875,130.00267028808594,1789313438,194113894,71.57754666257586,86.6929006684383,126.92735571864142,4.258597,3589.600285,97.67458667408121,20.31772804260254,77.35685863147864,27941.779996550307
1789313438,695644539,1789313438,634359975,73.4690170288086,85.55426025390625,129.24649047851562,1789313438,694182751,70.93047802563615,87.0788072111928,125.98560840860846,4.404745,3594.005029,97.6764692449712,19.46609115600586,78.21037808896534,28019.990374639274
1789313439,195762687,1789313439,133164335,72.83914947509766,85.9357681274414,128.44619750976562,1789313439,194134450,70.27911685983517,87.46507934358104,124.99766410572606,4.559051,3598.564080,97.67487354202635,18.70220947265625,78.97266406937013,28098.963038708644
1789313439,695838059,1789313439,636844065,72.20449829101562,86.31644439697266,127.59713745117188,1789313439,692180624,69.62602843201194,87.85025658785048,123.96788670721185,4.708773,3603.272854,97.67508015524875,18.02724266052246,79.64783749472628,28178.61087620337
1789313440,195818973,1789313440,132590721,71.57784271240234,86.68949890136719,126.76800537109375,1789313440,192194508,68.96607833916065,88.23741453776714,122.88845095752114,4.926286,3608.199140,97.6702614567893,17.43450927734375,80.23575217944557,28258.846628382813
1789313440,695994596,1789313440,634693011,71.09584045410156,86.97604370117188,126.17498016357422,1789313440,692133969,68.30203759307335,88.62496339005959,121.76398288728286,5.475506,3613.674646,97.59892610732403,16.925535202026367,80.67339090529765,28339.52001928811
1789313441,195727549,1789313441,131739037,70.8420639038086,87.1271743774414,125.98371124267578,1789313441,194133433,67.63124428179509,89.01449339556004,120.59012020622544,6.554553,3620.229199,97.63911835549499,16.497194290161133,81.14192406533385,28420.661943353443
1789313441,695780168,1789313441,635874288,70.76033782958984,87.17760467529297,126.11368560791016,1789313441,693506627,66.95994056409387,89.40243145907422,119.37826566118781,8.047282,3628.276481,97.67971699992155,16.151643753051758,81.52807324686978,28502.190016600314
1789313442,195766057,1789313442,135072019,70.77175903320312,87.17220306396484,126.40401458740234,1789313442,194145822,66.28307160519336,89.79175486100169,118.11990270796879,9.779411,3638.055892,97.7003595391406,15.88416862487793,81.81619091426268,28584.006207514576
1789313442,695760947,1789313442,635239809,70.8122329711914,87.1477279663086,126.73841094970703,1789313442,694108254,65.6033117360169,90.18097085607545,116.82044421577703,11.606011,3649.661903,97.70045601556262,15.694106101989746,82.00634991357288,28666.01255742815
1789313443,195725802,1789313443,136203978,70.84680938720703,87.12457275390625,127.06663513183594,1789313443,194203169,64.91965917763196,90.57070465554983,115.47858033599296,13.464396,3663.126299,97.70517311495817,15.579103469848633,82.12606964510951,28748.13862707326
1789313443,695760752,1789313443,632362724,70.83477783203125,87.07378387451172,127.35574340820312,1789313443,694118084,64.23266750528265,90.96068992168131,114.09599636429023,15.313941,3678.440240,97.7684206666725,15.537214279174805,82.2312063874977,28830.369833460754
1789313444,195806627,1789313444,148490237,70.72295379638672,86.92498779296875,127.5248794555664,1789313444,192162619,63.54473512344333,91.34962405580856,112.67836078189902,17.074055,3695.514294,97.91158313922327,15.5660400390625,82.34554310016074,28912.715376560915

Total distance between samples,,,,,,,,,,,,TOTAL_DISTANCE,3695.514294
